name	url	id	slug	picture_url	price	score_general	score_games	score_mobility	weight	power_adapter_power	operating_system_family_name	screen_size_value	screen_resolution_unicode	screen_rr_value	battery_mwh	default_bucket	processor_unicode	processor_f_value	processor_thread_count_name	processor_p_core_count	processor_thread_count	processor_tdp	processor_speed_score	main_gpu_name	main_gpu_speed_score	ram_quantity_value	ram_frequency_value	ram_type_name	sd_capacity_value	sd_rpm_value	sd_drive_type_name	storage_drives_count	gpus_count
HP 348 G7 (2Q0D0LT / 16 GB RAM)	https://publicapi.solotodo.com/products/249940/	249940	hp-348-g7-2q0d0lt-16-gb-ram	https://media.solotodo.com/media/products/1302444_picture_1610637034.jpg	349900	194	94	625	1500	0	Windows 10	14.0	1366x768	60	41000	1933955	Intel Core i7-10510U	1800	Octa-core	4	8	15.0	7103	Intel UHD Graphics 620 (Integrada)	1024	16.0	2666	DDR4	256	0	SSD	1	1
Lenovo LOQ 15ARP9 [83JC006JCL]	https://publicapi.solotodo.com/products/254854/	254854	lenovo-loq-15arp9-83jc006jcl	https://media.solotodo.com/media/products/1925869_picture_1718376273.jpg	1099990	241	87	313	2380	170	Windows 11	15.6	1920x1080	144	60000	1960530	AMD Ryzen 5 7235HS	3200	Octa-core	4	8	45.0	10607	NVIDIA GeForce RTX 3050 (6 GB)	0	16.0	4800	DDR5	512	0	SSD	1	1
HP 14-DQ2508LA [699C2LA]	https://publicapi.solotodo.com/products/156124/	156124	hp-14-dq2508la-699c2la	https://media.solotodo.com/media/products/1670879_picture_1669057373.jpg	477990	135	89	631	1460	45	Windows 11	14.0	1920x1080	60	41000	1670879	Intel Core i3-1115G4	3000	Quad-core	2	4	28.0	6436	Intel UHD Graphics G4 48EUs (Integrada)	2250	8.0	3200	DDR4	256	0	SSD	1	1
MSI Vector GP68HX [9S7-15M122-240]	https://publicapi.solotodo.com/products/254629/	254629	msi-vector-gp68hx-9s7-15m122-240	https://media.solotodo.com/media/products/1769007_picture_1686071897.jpg	2099990	733	926	149	2670	0	Windows 11	16.0	1920x1200	144	90000	1958896	Intel Core i9-13950HX	1600	Dotriaconta	8	32	55.0	40048	NVIDIA GeForce RTX 4080 (12 GB)	42047	32.0	4800	DDR5	1000	0	SSD	1	2
HP ProBook 450 G10 [7Z7H9LT]	https://publicapi.solotodo.com/products/227681/	227681	hp-probook-450-g10-7z7h9lt	https://media.solotodo.com/media/products/1843907_picture_1700495463.webp	979990	308	199	501	1790	45	Windows 11	15.6	1920x1080	60	42000	1854825	Intel Core i7-1355U	1700	Dodeca-core	2	12	15.0	15637	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	3200	DDR4	512	0	SSD	1	1
HP Chromebook 14A-NA0642CL [9RT87UA]	https://publicapi.solotodo.com/products/119431/	119431	hp-chromebook-14a-na0642cl-9rt87ua	https://media.solotodo.com/media/products/1452076_picture_1630687625.png	159990	47	26	631	1460	45	Chrome OS	14.0	1366x768	60	47000	1452076	Intel Celeron N4020	1100	Dual-core	2	2	6.0	1705	Intel UHD Graphics 600 (Integrada)	448	4.0	2400	LPDDR4	32	0	eMMC	1	1
Lenovo ThinkPad P14s Gen 4 (AMD) [21K6000HCL]	https://publicapi.solotodo.com/products/245100/	245100	lenovo-thinkpad-p14s-gen-4-amd-21k6000hcl	https://media.solotodo.com/media/products/1821789_picture_1695916512.jpg	1120251	441	283	549	1340	65	Windows 11	14.0	1920x1200	60	52500	1917238	AMD Ryzen 7 PRO 7840U	3300	Hexadeca-core	8	16	28.0	25615	AMD Radeon 780M (Integrada)	7703	16.0	6400	LPDDR5X	1000	0	SSD	1	1
ASUS ExpertBook B3604CVF-Q90190X [90NX0741-M006W0]	https://publicapi.solotodo.com/products/253258/	253258	asus-expertbook-b3604cvf-q90190x-90nx0741-m006w0	https://media.solotodo.com/media/products/1947565_picture_1724305764.webp	1358655	344	284	500	0	0	Windows 11	16.0	1920x1200	60	63000	1947565	Intel Core i5-1335U	1300	Dodeca-core	2	12	55.0	18349	NVIDIA GeForce RTX 2050 (4 GB)	9166	16.0	4800	DDR5	1000	0	SSD	1	2
Acer Nitro 5 AN515-43-R9M4-1 (NH.Q6ZAL.009.1 / 1TB HDD + 512GB SSD / 24GB)	https://publicapi.solotodo.com/products/246785/	246785	acer-nitro-5-an515-43-r9m4-1-nhq6zal0091-1tb-hdd-512gb-ssd-24gb	https://media.solotodo.com/media/products/1157349_picture_1590070472.png	450000	258	251	325	2300	0	Windows 10	15.6	1920x1080	60	0	1923322	AMD Ryzen 5 3550H	2100	Octa-core	4	8	35.0	8123	NVIDIA GeForce GTX 1650 (4 GB)	9317	24.0	2400	DDR4	1000	5400	HDD	2	2
Apple MacBook Pro 14 (Late 2023 / Apple Silicon M3 Max 14-Core CPU / 96 GB / 1 TB SSD / Space Black) [Z1AF001A7]	https://publicapi.solotodo.com/products/245036/	245036	apple-macbook-pro-14-late-2023-apple-silicon-m3-max-14-core-cpu-96-gb-1-tb-ssd-space-black-z1af001a7	https://media.solotodo.com/media/products/1836291_picture_1698747884.jpg	4499990	684	150	400	1600	96	macOS	14.2	3024x1964	120	72400	1916732	Apple M-Series M3 Max (14-Core CPU / 30-Core GPU)	100	Tessaradeca-core	10	14	78.0	36301	Apple M-Series M3 Max 30-Core GPU (Integrada)	0	96.0	0	UMA	1000	0	SSD	1	1
ASUS TUF Gaming F15 FX507ZC4-HN006W [90NR0GW1-M001V0]	https://publicapi.solotodo.com/products/244423/	244423	asus-tuf-gaming-f15-fx507zc4-hn006w-90nr0gw1-m001v0	https://media.solotodo.com/media/products/1840503_picture_1699679994.jpg	779990	387	361	340	2200	200	Windows 11	15.6	1920x1080	144	56000	1915498	Intel Core i5-12500H	1800	Hexadeca-core	4	16	45.0	21579	NVIDIA GeForce RTX 3050 (4 GB)	12674	16.0	3200	DDR4	512	0	SSD	1	2
Apple MacBook Air (Late 2020 / Apple Silicon M1 / 256 GB / Space Gray) [MGN63Z124]	https://publicapi.solotodo.com/products/233554/	233554	apple-macbook-air-late-2020-apple-silicon-m1-256-gb-space-gray-mgn63z124	https://media.solotodo.com/media/products/1294972_picture_1609429848.jfif	1046469	252	79	791	1290	30	macOS	13.3	2560x1600	60	49900	1880348	Apple M-Series M1	3200	Octa-core	8	8	15.0	15165	Apple M-Series M1 (Integrada)	0	8.0	0	UMA	256	0	SSD	1	1
Lenovo IdeaPad Slim 5 16IRL8 [82XF003ECL]	https://publicapi.solotodo.com/products/212653/	212653	lenovo-ideapad-slim-5-16irl8-82xf003ecl	https://media.solotodo.com/media/products/1779513_picture_1688972924.jpg	669990	462	220	366	1890	100	Windows 11	16.0	1920x1200	60	75400	1783381	Intel Core i7-13620H	2400	Hexadeca-core	6	16	45.0	27188	Intel UHD Graphics 64EUs (Alder Lake 12th Gen) (Integrada)	3950	16.0	5200	LPDDR5	512	0	SSD	1	1
Lenovo ThinkPad X13 Gen 3 [21BQS1HV00]	https://publicapi.solotodo.com/products/237864/	237864	lenovo-thinkpad-x13-gen-3-21bqs1hv00	https://media.solotodo.com/media/products/1650768_picture_1665133465.png	1087378	273	166	697	1250	65	Windows 11	13.3	1920x1200	60	54700	1894942	Intel Core i5-1245U	1200	Dodeca-core	2	12	15.0	13002	Intel Iris Xe Graphics G7 80EUs (Integrada)	3816	16.0	4800	LPDDR5	512	0	SSD	1	1
Lenovo IdeaPad 3 15IIL05 [81WE00S4CL]	https://publicapi.solotodo.com/products/85947/	85947	lenovo-ideapad-3-15iil05-81we00s4cl	https://media.solotodo.com/media/products/1225907_picture_1599078428.jpg	299990	95	57	515	1700	65	Windows 10	15.6	1366x768	60	35000	1225907	Intel Core i3-1005G1	1200	Quad-core	2	4	15.0	5256	Intel UHD Graphics G1 (Integrada)	1443	4.0	2666	DDR4	256	0	SSD	1	1
ASUS Zenbook 14 OLED UM3406HA-QL132W [90NB1272-M00840]	https://publicapi.solotodo.com/products/249786/	249786	asus-zenbook-14-oled-um3406ha-ql132w-90nb1272-m00840	https://media.solotodo.com/media/products/1933416_picture_1720763897.png	1099990	423	278	558	1280	65	Windows 11	14.0	1920x1200	60	75000	1933416	AMD Ryzen 7 8840HS	3300	Hexadeca-core	8	16	28.0	24234	AMD Radeon 780M (Integrada)	7703	16.0	4800	LPDDR5X	1000	0	SSD	1	1
Apple MacBook Pro 15 (Mid 2019 / i7-9750H / 256 GB / Silver / MV922)	https://publicapi.solotodo.com/products/253446/	253446	apple-macbook-pro-15-mid-2019-i7-9750h-256-gb-silver-mv922	https://media.solotodo.com/media/products/935410_picture_1559513968.jpg	859990	252	115	305	1830	87	macOS	15.4	2880x1800	60	83600	1948612	Intel Core i7-9750H	2600	Dodeca-core	6	12	45.0	11404	AMD Radeon Pro 555X (4 GB)	0	16.0	2400	DDR4	256	0	SSD	1	2
Apple MacBook Air 15 (Early 2024 / Apple Silicon M3 (10-core GPU) / 16 GB / 512 GB SSD / Silver) [MXD23CI/A]	https://publicapi.solotodo.com/products/236712/	236712	apple-macbook-air-15-early-2024-apple-silicon-m3-10-core-gpu-16-gb-512-gb-ssd-silver-mxd23cia	https://media.solotodo.com/media/products/1891024_picture_1709626867.jpg	1949990	360	119	635	0	35	macOS	15.3	2880x1864	60	0	1891024	Apple M-Series M3 (8-Core CPU / 10-Core GPU)	100	Octa-core	4	8	20.0	19535	Apple M-Series M3 10-Core GPU (Integrada)	0	16.0	0	UMA	512	0	SSD	1	1
HP Pavilion 14-EH0104LA [6F8F2LA]	https://publicapi.solotodo.com/products/157579/	157579	hp-pavilion-14-eh0104la-6f8f2la	https://media.solotodo.com/media/products/1677647_picture_1670239224.webp	950320	281	157	540	1400	0	Windows 11	14.0	2240x1400	90	51000	1677647	Intel Core i5-1240P	1200	Hexadeca-core	4	16	28.0	17367	Intel Iris Xe Graphics G7 80EUs (Integrada)	3816	8.0	3200	DDR4	512	0	SSD	1	1
Lenovo E41-50 [82HW0010CL]	https://publicapi.solotodo.com/products/131310/	131310	lenovo-e41-50-82hw0010cl	https://media.solotodo.com/media/products/1538403_picture_1644238903.webp	359990	156	80	700	0	65	Windows 10	14.0	1366x768	60	45000	1538403	Intel Core i5-1035G1	1000	Octa-core	4	8	15.0	7990	Intel UHD Graphics G1 (Integrada)	1443	8.0	3200	DDR4	512	0	SSD	1	1
HP EliteBook 640 G11 [A27NXLT]	https://publicapi.solotodo.com/products/250964/	250964	hp-elitebook-640-g11-a27nxlt	https://media.solotodo.com/media/products/1852190_picture_1702355449.jpg	980080	333	207	641	1390	65	Windows 11	14.0	1920x1200	60	56000	1936805	Intel Core Ultra 5 135U	1600	Tessaradeca-core	2	14	15.0	17520	Intel Arc 4-Cores iGPU (Integrada)	5149	16.0	5600	DDR5	512	0	SSD	1	1
HP EliteBook 640 G9 [7E3X1EC]	https://publicapi.solotodo.com/products/246514/	246514	hp-elitebook-640-g9-7e3x1ec	https://media.solotodo.com/media/products/1922367_picture_1717603533.jpg	760000	273	190	644	1370	65	Windows 11	14.0	1920x1080	60	0	1922367	Intel Core i7-1265U	1300	Dodeca-core	2	12	15.0	13035	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	3200	DDR4	512	0	SSD	1	1
Dell XPS 13 Plus 9320 [X9320_Ti7161TBW11PSXCTO]	https://publicapi.solotodo.com/products/226268/	226268	dell-xps-13-plus-9320-x9320_ti7161tbw11psxcto	https://media.solotodo.com/media/products/1848057_picture_1701335439.webp	2405390	370	216	591	1260	60	Windows 11	13.4	1920x1200	60	55000	1848057	Intel Core i7-1360P	1600	Hexadeca-core	4	16	28.0	20269	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	6000	LPDDR5	1000	0	SSD	1	1
Apple MacBook Pro 14 (Late 2023 / Apple Silicon M3 Max 14-Core CPU / 36 GB / 2 TB SSD / Space Black) [MRX53Z1AW/2TB]	https://publicapi.solotodo.com/products/227539/	227539	apple-macbook-pro-14-late-2023-apple-silicon-m3-max-14-core-cpu-36-gb-2-tb-ssd-space-black-mrx53z1aw2tb	https://media.solotodo.com/media/products/1836291_picture_1698747884.jpg	4399990	684	150	400	1600	96	macOS	14.2	3024x1964	120	72400	1853626	Apple M-Series M3 Max (14-Core CPU / 30-Core GPU)	100	Tessaradeca-core	10	14	78.0	36301	Apple M-Series M3 Max 30-Core GPU (Integrada)	0	36.0	0	UMA	2000	0	SSD	1	1
Lenovo ThinkPad L14 Gen 4 (Intel) [21H2S7YW00]	https://publicapi.solotodo.com/products/249026/	249026	lenovo-thinkpad-l14-gen-4-intel-21h2s7yw00	https://media.solotodo.com/media/products/1855863_picture_1703048165.webp	1039990	308	199	640	1400	65	Windows 11	14.0	1920x1080	60	57000	1930513	Intel Core i7-1355U	1700	Dodeca-core	2	12	15.0	15637	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	3200	DDR4	512	0	SSD	1	1
Lenovo ThinkPad X13 Gen 5 [21LVCTO1WWCL2]	https://publicapi.solotodo.com/products/248072/	248072	lenovo-thinkpad-x13-gen-5-21lvcto1wwcl2	https://media.solotodo.com/media/products/1847188_picture_1701205523.jfif	1677549	433	207	715	1130	65	Windows 11	13.3	1920x1200	60	54700	1927668	Intel Core Ultra 7 165U	1700	Tessaradeca-core	2	14	15.0	17513	Intel Arc 4-Cores iGPU (Integrada)	5149	32.0	7500	LPDDR5X	1000	0	SSD	1	1
Dell Alienware X14 R1 [TWM8V]	https://publicapi.solotodo.com/products/246765/	246765	dell-alienware-x14-r1-twm8v	https://media.solotodo.com/media/products/1923125_picture_1717819213.jpg	2230990	462	578	480	1800	0	Windows 11	14.0	2560x1600	165	60000	1923125	Intel Core i7-13620H	2400	Hexadeca-core	6	16	45.0	27188	NVIDIA GeForce RTX 4050 (6 GB)	23362	16.0	5200	LPDDR5	512	0	SSD	1	2
Dell Inspiron 3520 [W0VN1]	https://publicapi.solotodo.com/products/250437/	250437	dell-inspiron-3520-w0vn1	https://media.solotodo.com/media/products/1820226_picture_1695748289.jfif	620790	279	192	522	1650	65	Windows 11	15.6	1920x1080	120	54000	1935432	Intel Core i7-1255U	1200	Dodeca-core	2	12	15.0	13495	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	2666	DDR4	512	0	SSD	1	1
Lenovo IdeaPad Pro 5 16IRH8 [83AQ004HUS]	https://publicapi.solotodo.com/products/235750/	235750	lenovo-ideapad-pro-5-16irh8-83aq004hus	https://media.solotodo.com/media/products/1783897_picture_1689925628.webp	1259990	511	581	357	1950	170	Windows 11	16.0	2560x1600	120	75000	1887722	Intel Core i7-13700H	1800	Icosa-core	6	20	45.0	30833	NVIDIA GeForce RTX 4050 (6 GB)	23362	16.0	5200	DDR5	512	0	SSD	1	2
Dell Vostro 3405 [F0GXR]	https://publicapi.solotodo.com/products/117191/	117191	dell-vostro-3405-f0gxr	https://media.solotodo.com/media/products/1290161_picture_1608666603.webp	599990	146	94	595	1700	45	Windows 10	14.0	1366x768	60	42000	1435629	AMD Ryzen 5 3450U	2100	Octa-core	4	8	15.0	7255	AMD Radeon RX Vega 8 (Integrada)	2335	8.0	2400	DDR4	256	0	SSD	1	1
Lenovo ThinkPad X1 2-in-1 Gen 9 [21KFCTO1WWCL1]	https://publicapi.solotodo.com/products/238593/	238593	lenovo-thinkpad-x1-2-in-1-gen-9-21kfcto1wwcl1	https://media.solotodo.com/media/products/1897288_picture_1711246922.png	1817061	333	207	650	1330	45	Windows 11	14.0	1920x1200	60	57000	1897288	Intel Core Ultra 5 135U	1600	Tessaradeca-core	2	14	15.0	17520	Intel Arc 4-Cores iGPU (Integrada)	5149	16.0	7500	LPDDR5X	256	0	SSD	1	1
Lenovo Legion Slim 5 16AHP9 [83DH0042US]	https://publicapi.solotodo.com/products/252423/	252423	lenovo-legion-slim-5-16ahp9-83dh0042us	https://media.solotodo.com/media/products/1900123_picture_1712118767.jpg	1599990	498	702	305	2300	230	Windows 11	16.0	2560x1600	165	57000	1942154	AMD Ryzen 7 8845HS	3800	Hexadeca-core	8	16	45.0	29904	NVIDIA GeForce RTX 4070 (8 GB)	29899	16.0	5600	DDR5	1000	0	SSD	1	2
Lenovo LOQ 16APH8 [82XU000YUS]	https://publicapi.solotodo.com/products/245656/	245656	lenovo-loq-16aph8-82xu000yus	https://media.solotodo.com/media/products/1919852_picture_1717011245.jpg	1249990	510	661	260	2600	230	Windows 11	16.0	1920x1200	144	60000	1919852	AMD Ryzen 7 7840HS	3800	Hexadeca-core	8	16	35.0	30817	NVIDIA GeForce RTX 4060 (8 GB)	27681	16.0	5600	DDR5	1000	0	SSD	1	2
Dell Latitude 5450 [L545I7MTS321T]	https://publicapi.solotodo.com/products/253819/	253819	dell-latitude-5450-l545i7mts321t	https://media.solotodo.com/media/products/1951280_picture_1724998966.webp	1613210	329	206	550	2000	0	Windows 11	14.0	1920x1080	60	40000	1951280	Intel Core Ultra 5 125U	1300	Tessaradeca-core	2	14	15.0	17186	Intel Arc 4-Cores iGPU (Integrada)	5149	16.0	4800	DDR5	1000	0	SSD	1	1
Apple MacBook Air A1466 (2017 / i5-5350U / 8 GB / 256 GB SSD / Silver)	https://publicapi.solotodo.com/products/158600/	158600	apple-macbook-air-a1466-2017-i5-5350u-8-gb-256-gb-ssd-silver	https://media.solotodo.com/media/products/1336920_picture_1614699399.jpeg	469990	85	52	682	1350	45	macOS	13.3	1440x900	60	54000	1684089	Intel Core i5-5350U	1800	Quad-core	2	4	15.0	2667	Intel HD Graphics 6000 (Integrada)	951	8.0	1600	LPDDR3	256	0	SSD	1	1
HP Pavilion 15-EH1510LA [6B410LA]	https://publicapi.solotodo.com/products/157734/	157734	hp-pavilion-15-eh1510la-6b410la	https://media.solotodo.com/media/products/1678573_picture_1670419418.jpg	549990	316	151	507	1750	0	Windows 11	15.6	1920x1080	60	41000	1678573	AMD Ryzen 7 5700U	1800	Hexadeca-core	8	16	15.0	16258	AMD Radeon RX Vega 8 (Integrada)	2335	16.0	3200	DDR4	512	0	SSD	1	1
Apple MacBook Air 13 (Early 2024 / Apple Silicon M3 (10-core GPU) / 16 GB / 512 GB SSD / Midnight) [MXCV3CI/A]	https://publicapi.solotodo.com/products/236709/	236709	apple-macbook-air-13-early-2024-apple-silicon-m3-10-core-gpu-16-gb-512-gb-ssd-midnight-mxcv3cia	https://media.solotodo.com/media/products/1890985_picture_1709624788.jpg	1729990	360	119	684	1240	35	macOS	13.6	2560x1664	60	52600	1890985	Apple M-Series M3 (8-Core CPU / 10-Core GPU)	100	Octa-core	4	8	20.0	19535	Apple M-Series M3 10-Core GPU (Integrada)	0	16.0	0	UMA	512	0	SSD	1	1
Acer Nitro V 15 ANV15-41-R6A7-1 [NH.QPFAL.001]	https://publicapi.solotodo.com/products/252715/	252715	acer-nitro-v-15-anv15-41-r6a7-1-nhqpfal001	https://media.solotodo.com/media/products/1907387_picture_1713950984.webp	795390	359	202	355	2100	135	Windows 11	15.6	1920x1080	144	57000	1943813	AMD Ryzen 5 7535HS	3300	Dodeca-core	6	12	35.0	19476	NVIDIA GeForce RTX 3050 (6 GB)	0	16.0	4800	DDR5	512	0	SSD	1	2
Samsung Galaxy Book4 - Gray [NP750XGK-KG1CL]	https://publicapi.solotodo.com/products/238027/	238027	samsung-galaxy-book4-gray-np750xgk-kg1cl	https://media.solotodo.com/media/products/1895312_picture_1710778157.png	581990	275	179	537	1550	0	Windows 11	15.6	1920x1080	60	54000	1895312	Intel Core 7 150U	1800	Dodeca-core	2	12	15.0	16900	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	8.0	2933	LPDDR4X	512	0	SSD	1	1
MSI Cyborg 15 AI A1VE (Ultra 7 155H / 16 GB / 512 GB SSD / RTX 4050 6 GB / W11H) [CYBORG15AIA1VE]	https://publicapi.solotodo.com/products/252356/	252356	msi-cyborg-15-ai-a1ve-ultra-7-155h-16-gb-512-gb-ssd-rtx-4050-6-gb-w11h-cyborg15aia1ve	https://media.solotodo.com/media/products/1941670_picture_1722872722.jpg	1505300	411	565	373	1980	0	Windows 11	15.6	1920x1080	144	53500	1941670	Intel Core Ultra 7 155H	3800	icosidyo-core	6	22	28.0	23342	NVIDIA GeForce RTX 4050 (6 GB)	23362	16.0	5600	DDR5	512	0	SSD	1	2
HP Pavilion x360 14-DW1008CA [10M07UA]	https://publicapi.solotodo.com/products/121535/	121535	hp-pavilion-x360-14-dw1008ca-10m07ua	https://media.solotodo.com/media/products/1370460_picture_1618576583.jpg	349990	135	89	608	1610	45	Windows 10	14.0	1366x768	60	43000	1467923	Intel Core i3-1115G4	3000	Quad-core	2	4	28.0	6436	Intel UHD Graphics G4 48EUs (Integrada)	2250	8.0	3200	DDR4	256	0	SSD	1	1
ASUS TUF Dash F15 FX517ZM-HN055W [90NR09Q3-M001S0]	https://publicapi.solotodo.com/products/145406/	145406	asus-tuf-dash-f15-fx517zm-hn055w-90nr09q3-m001s0	https://media.solotodo.com/media/products/1612287_picture_1655373603.webp	1100000	421	519	370	2000	200	Windows 11	15.6	1920x1080	144	76000	1620938	Intel Core i7-12650H	1700	Hexadeca-core	6	16	45.0	24118	NVIDIA GeForce RTX 3060 (6 GB)	20727	16.0	4800	DDR5	512	0	SSD	1	2
HP 14-CF2087LA [310H3LA]	https://publicapi.solotodo.com/products/103361/	103361	hp-14-cf2087la-310h3la	https://media.solotodo.com/media/products/1354180_picture_1616781055.png	165376	47	26	623	1510	45	Windows 10	14.0	1366x768	60	41000	1354180	Intel Celeron N4020	1100	Dual-core	2	2	6.0	1705	Intel UHD Graphics 600 (Integrada)	448	4.0	2400	DDR4	128	0	SSD	1	1
HP Victus 15-FB2017LA [A14LNLA]	https://publicapi.solotodo.com/products/252127/	252127	hp-victus-15-fb2017la-a14lnla	https://media.solotodo.com/media/products/1940403_picture_1722520155.jpg	979990	498	292	326	2290	200	Windows 11	15.6	1920x1080	144	70000	1940403	AMD Ryzen 7 8845HS	3800	Hexadeca-core	8	16	45.0	29904	NVIDIA GeForce RTX 3050 (6 GB)	0	16.0	5600	DDR5	1000	0	SSD	1	2
HP 245 G10 [81T58LT]	https://publicapi.solotodo.com/products/249577/	249577	hp-245-g10-81t58lt	https://media.solotodo.com/media/products/1910507_picture_1715097104.jpg	477888	267	141	646	1360	45	Windows 11	14.0	1366x768	60	41000	1932800	AMD Ryzen 5 7530U	2000	Dodeca-core	6	12	15.0	16315	AMD Radeon RX Vega 7 (Integrada)	3134	8.0	3200	DDR4	512	0	SSD	1	1
Lenovo Legion 7 16IRX9 [83FDCTO1WWCL1]	https://publicapi.solotodo.com/products/237565/	237565	lenovo-legion-7-16irx9-83fdcto1wwcl1	https://media.solotodo.com/media/products/1882868_picture_1708111811.webp	2109137	604	661	214	2240	230	Windows 11	16.0	2560x1600	240	99900	1893530	Intel Core i7-14700HX	3900	Icosiocto-core	8	28	55.0	37808	NVIDIA GeForce RTX 4060 (8 GB)	27681	16.0	5600	DDR5	512	0	SSD	1	2
Lenovo E41-55 [82FJ006YCL]	https://publicapi.solotodo.com/products/120855/	120855	lenovo-e41-55-82fj006ycl	https://media.solotodo.com/media/products/1403068_picture_1623181559.webp	450090	103	67	535	2100	0	Windows 10	14.0	1920x1080	60	0	1462772	AMD Ryzen 3 3300U	2100	Quad-core	4	4	15.0	5871	AMD Radeon RX Vega 6 (Integrada)	1850	4.0	2400	DDR4	256	0	SSD	1	1
HP ProBook 440 G8 [637N4LT]	https://publicapi.solotodo.com/products/139332/	139332	hp-probook-440-g8-637n4lt	https://media.solotodo.com/media/products/1588323_picture_1652185383.png	1121030	185	131	543	1380	45	Windows 11	14.0	1920x1080	60	45000	1588323	Intel Core i5-1135G7	2400	Octa-core	4	8	15.0	10142	Intel Iris Xe Graphics G7 80EUs (Integrada)	3816	8.0	3200	DDR4	512	0	SSD	1	1
Lenovo Legion 9 16IRX9 [83G00039CL]	https://publicapi.solotodo.com/products/254680/	254680	lenovo-legion-9-16irx9-83g00039cl	https://media.solotodo.com/media/products/1959371_picture_1726254959.jpg	4499990	792	1000	160	2600	330	Windows 11	16.0	3200x2000	165	99900	1959371	Intel Core i9-14900HX	1600	Dotriaconta	8	32	55.0	44441	NVIDIA GeForce RTX 4090 (16 GB)	46832	32.0	5600	DDR5	1000	0	SSD	1	2
HP Omen 17-DB0006LA [A14M1LA]	https://publicapi.solotodo.com/products/247434/	247434	hp-omen-17-db0006la-a14m1la	https://media.solotodo.com/media/products/1926315_picture_1718594757.png	1359990	498	581	142	2950	230	Windows 11	17.3	1920x1080	144	83000	1926315	AMD Ryzen 7 8845HS	3800	Hexadeca-core	8	16	45.0	29904	NVIDIA GeForce RTX 4050 (6 GB)	23362	16.0	5600	DDR5	1000	0	SSD	1	2
HP 240 G9 [8Q9V7LT]	https://publicapi.solotodo.com/products/239950/	239950	hp-240-g9-8q9v7lt	https://media.solotodo.com/media/products/1862984_picture_1705122429.jpg	399900	207	140	589	1740	45	Windows 11	14.0	1366x768	60	41000	1902324	Intel Core i3-1215U	900	Octa-core	2	8	15.0	11830	Intel UHD Graphics 64EUs (Alder Lake 12th Gen) (Integrada)	3950	8.0	2933	DDR4	512	0	SSD	1	1
Lenovo ThinkPad L14 Gen 4 (Intel) [21H20012CL]	https://publicapi.solotodo.com/products/237731/	237731	lenovo-thinkpad-l14-gen-4-intel-21h20012cl	https://media.solotodo.com/media/products/1855863_picture_1703048165.webp	1047088	308	199	640	1400	65	Windows 11	14.0	1920x1080	60	57000	1894434	Intel Core i7-1355U	1700	Dodeca-core	2	12	15.0	15637	Intel Iris Xe Graphics G7 96EUs (Integrada)	5083	16.0	3200	DDR4	512	0	SSD	1	1
Lenovo ThinkPad P15 Gen 1 [20SUSA1900]	https://publicapi.solotodo.com/products/149819/	149819	lenovo-thinkpad-p15-gen-1-20susa1900	https://media.solotodo.com/media/products/1638520_picture_1661762503.jpg	1999990	269	119	259	2740	230	Windows 10	15.6	1920x1080	60	94000	1638520	Intel Core i7-10750H	2600	Dodeca-core	6	12	45.0	12741	NVIDIA Quadro RTX 4000 Max-Q (8 GB)	0	16.0	3200	DDR4	1000	0	SSD	1	2
Apple MacBook Air 13 (Early 2024 / Apple Silicon M3 (8-core GPU) / 8 GB / 256 GB SSD / Space Gray) [MRXN3LL/A]	https://publicapi.solotodo.com/products/254604/	254604	apple-macbook-air-13-early-2024-apple-silicon-m3-8-core-gpu-8-gb-256-gb-ssd-space-gray-mrxn3lla	https://media.solotodo.com/media/products/1890933_picture_1709624265.jpg	1099990	310	94	684	1240	35	macOS	13.6	2560x1664	60	52600	1958644	Apple M-Series M3 (8-Core CPU / 8-Core GPU)	100	Octa-core	4	8	20.0	19535	Apple M-Series M3 8-Core GPU (Integrada)	0	8.0	0	UMA	256	0	SSD	1	1
